1684224046,168416406,16-05-2023 03:01,55000.0
1684224940,168416406,16-05-2023 03:16,75000.0
1684226362,168416406,16-05-2023 03:39,55000.0
1684226514,168416406,16-05-2023 03:42,55000.0
1684226645,168416406,16-05-2023 03:44,150000.0
1684226842,168416409,16-05-2023 03:47,30000.0
